run_id,seed,batch_size,lr,config_id,check,cumulative_optimizer_steps,effective_epochs,steps_per_epoch,train_loss,val_auprc,val_auroc,val_brier,val_ece,val_n,val_prevalence,check_runtime_s
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,10,3660,10.0,366,0.3316830596962913,0.7529176868488477,0.7512597907701553,0.22608089930675848,0.14038261142613648,93610,0.5,4.59
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,11,4026,11.0,366,0.3180055414718357,0.7509884324148873,0.7471180738473809,0.23475792621455951,0.1597564159404144,93610,0.5,4.77
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,12,4392,12.0,366,0.3039114318910192,0.7569985871222726,0.7530112640181706,0.22739931689918982,0.14649147199261509,93610,0.5,4.56
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,13,4758,13.0,366,0.29368192645532837,0.755198005206895,0.7450938362724079,0.23112609871898768,0.1479985453482188,93610,0.5,4.52
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,14,5124,14.0,366,0.28184498801746005,0.7538371106838289,0.7492142509497586,0.23503756355543903,0.163893357410495,93610,0.5,4.7
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,15,5490,15.0,366,0.27030493103252734,0.7512228344240821,0.7464503342475317,0.2391079949792162,0.1726377857374368,93610,0.5,4.76
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,16,5856,16.0,366,0.2628839303398393,0.7618773451548515,0.7529102389169365,0.23354480516438886,0.1651431046328948,93610,0.5,4.76
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,17,6222,17.0,366,0.25327478564990674,0.7694212047752703,0.7646104420966824,0.2264365350363017,0.15998799469407257,93610,0.5,4.77
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,18,6588,18.0,366,0.2454453244642482,0.7586804596009245,0.7507170303993386,0.24138552649954814,0.18326013384807355,93610,0.5,4.75
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,19,6954,19.0,366,0.238149043437236,0.7602619914165668,0.7532146466665726,0.23748254744366082,0.1769100782033104,93610,0.5,4.49
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,20,7320,20.0,366,0.23118615463946035,0.7589421101450594,0.7519203466194451,0.23899844699841702,0.18151259330650038,93610,0.5,4.51
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,21,7686,21.0,366,0.2217250356013006,0.7639133597893122,0.754676654594352,0.24005690965424092,0.18604935588914362,93610,0.5,4.56
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,22,8052,22.0,366,0.21709228168582656,0.7604255475375434,0.7555417582404665,0.23833724164245262,0.18246762490543636,93610,0.5,4.51
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,23,8418,23.0,366,0.21108111604803897,0.7544171057720361,0.7493196301227774,0.24218112004219933,0.18633363579200574,93610,0.5,4.67
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,24,8784,24.0,366,0.2051573561026099,0.7637541612569201,0.7572806280289224,0.24020917304893566,0.18852145152817998,93610,0.5,4.68
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,25,9150,25.0,366,0.19951993792923423,0.7588399859244913,0.7557382406083075,0.24766844884704697,0.20095251791581722,93610,0.5,4.77
ce360d9c04dcea1a,2,512,0.001,77926ed46926273d,26,9516,26.0,366,0.19369910128129636,0.7525626564840635,0.7485679795234237,0.24990995868666896,0.20296320958552225,93610,0.5,4.63
